Identification,MachineType,ProgramHeaderOffset,SectionHeaderOffset,Flags,HeaderSize,SizeProgramHeader,EntriesProgram,SizeSectionHeader,EntriesSection,StringTableIndex,.text_type,.text_size,.text_alignment,.bss_type,.bss_size,.bss_alignment,.comment_size,.comment_entsize,.data_type,.data_size,.data_alignment,.dynamic_type,.dynamic_size,.dynamic_entsize,.dynamic_table_index_link,.dynamic_alignment,.dynstr_type,.dynstr_size,.dynsym_type,.dynsym_size,.dynsym_entsize,.dynsym_table_index_link,.dynsym_info,.dynsym_alignment,.fini_type,.fini_size,.fini_alignment,.hash_type,.hash_table_index_link,.hash_alignment,.gnu.hash_type,.gnu.hash_size,.gnu.hash_entsize,.gnu.hash_table_index_link,.gnu.hash_alignment,.init_type,.init_size,.init_alignment,.got_type,.got_flags,.got_size,.got_entsize,.got_alignment,.interp_type,.interp_size,.plt_type,.plt_flags,.plt_size,.plt_entsize,.plt_alignment,.rodata_type,.rodata_flags,.rodata_size,.rodata_entsize,.rodata_alignment,.shstrtab_size,.strtab_size,.symtab_size,.symtab_entsize,.symtab_table_index_link,.symtab_info,.symtab_alignment,.sbss_type,.sbss_flags,.rel.dyn_type,.rel.plt_type,.rel.plt_flags,.got.plt_type,.got.plt_size,.got.plt_entsize,.got.plt_alignment,STB_LOCAL,dynamic_s_c,STT_OBJECT_STB_GLOBAL,STT_OBJECT_STB_WEAK,STT_NOTYPE_STB_WEAK,STB_WEAK,STT_NOTYPE_STB_LOCAL,STT_FUNC,STT_FUNC_STB_GLOBAL,STT_NOTYPE_STB_GLOBAL,STB_GLOBAL,STT_NOTYPE,STT_OBJECT,STT_FUNC_STB_WEAK,s_STT_FUNC_STB_LOCAL,symbol_tab,s_STT_FUNC_STB_WEAK,s_STT_FUNC,s_STB_LOCAL,s_STT_FUNC_STB_GLOBAL,s_STB_GLOBAL,s_STB_WEAK,s_STT_OBJECT_STB_WEAK,s_STT_OBJECT,s_STT_OBJECT_STB_LOCAL,s_STT_NOTYPE,s_STT_NOTYPE_STB_GLOBAL,s_STT_NOTYPE_STB_WEAK,s_STT_NOTYPE_STB_LOCAL,s_STT_OBJECT_STB_GLOBAL,DYNRELAENT,DYNFINI,DYNPLTRELSZ,DYNVERNEEDNUM,DYNINIT_ARRAY,DYNSTRSZ,DYNSTRTAB,DYNPLTREL,DYNRELENT,DYN,DYNJMPREL,DYNSYMTAB,DYNRPATH,DYNFINI_ARRAYSZ,DYNNEEDED,DYNSYMENT,DYNCOUNT,DYNINIT,DYNRELSZ,DYNINIT_ARRAYSZ,DYNVERNEED,DYNRELASZ,DYNREL,DYNRELA,DYNPLTGOT,DYNHASH,DYNDEBUG,DYNFINI_ARRAY,DYNNULL,R_386_GLOB_DAT,R_386_JUMP_SLOT,R_386_COPY,GOT_SIZE,HASH_SIZE,label,Identification_l
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,37720,,64,56,9,64,30,29,PROGBITS,133250.0,16.0,NOBITS,64.0,32.0,,,PROGBITS,22.0,8.0,DYNAMIC,1174.0,16.0,6.0,8.0,STRTAB,5955.0,DYNSYM,5718.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,82.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,2450.0,16.0,16.0,PROGBITS,A,5720.0,0.0,16.0,630.0,,,,,,,,,,,,PROGBITS,1298.0,8.0,8.0,1,69,1,0,4,6,1,63,61,0,62,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,3,1,24,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,520,52,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,8608,,64,56,9,64,28,27,PROGBITS,8966.0,16.0,NOBITS,50.0,16.0,,,PROGBITS,22.0,8.0,DYNAMIC,1152.0,16.0,6.0,8.0,STRTAB,903.0,DYNSYM,1650.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,100.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,626.0,16.0,16.0,PROGBITS,A,1110.0,0.0,8.0,579.0,,,,,,,,,,,,PROGBITS,338.0,8.0,8.0,1,28,2,0,4,4,1,18,18,3,23,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1,23,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,160,64,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,111144,,52,32,3,40,16,13,PROGBITS,398482.0,16.0,NOBITS,107497074.0,32.0,12438.0,0.0,PROGBITS,5128.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,271714.0,0.0,32.0,273.0,37408.0,74528.0,16.0,15.0,270.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,770,53,431,77,361,439,61,3,128,51,18,4,5,9,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,111080,,52,32,3,40,16,13,PROGBITS,398482.0,16.0,NOBITS,107497074.0,32.0,12438.0,0.0,PROGBITS,4932.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,271512.0,0.0,32.0,273.0,37410.0,74528.0,16.0,15.0,270.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,770,53,431,77,361,439,61,3,128,51,18,4,5,9,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,965476,,52,32,5,40,28,25,PROGBITS,7620160.0,32.0,NOBITS,210262.0,32.0,13968.0,0.0,PROGBITS,21248.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1182086.0,0.0,32.0,660.0,1476505.0,554792.0,16.0,27.0,1276.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,5483,2017,4224,1202,1595,1897,2290,242,920,402,245,26,31,188,276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,8592,,64,56,9,64,28,27,PROGBITS,14676.0,16.0,NOBITS,50.0,16.0,,,PROGBITS,22.0,8.0,DYNAMIC,1152.0,16.0,6.0,8.0,STRTAB,833.0,DYNSYM,1572.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,100.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,576.0,16.0,16.0,PROGBITS,A,1334.0,0.0,8.0,579.0,,,,,,,,,,,,PROGBITS,310.0,8.0,8.0,1,26,2,0,4,4,1,16,16,3,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1,23,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,144,64,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,69612,,52,32,3,40,16,13,PROGBITS,332342.0,16.0,NOBITS,107497074.0,32.0,10608.0,0.0,PROGBITS,2400.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,72040.0,0.0,32.0,273.0,34851.0,71318.0,16.0,15.0,261.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,731,52,409,75,340,410,60,3,118,49,18,4,5,9,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,8600,,64,56,9,64,29,28,PROGBITS,2050.0,16.0,NOBITS,8.0,1.0,,,PROGBITS,22.0,8.0,DYNAMIC,1152.0,16.0,6.0,8.0,STRTAB,854.0,DYNSYM,1572.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,96.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,50.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,520.0,16.0,16.0,PROGBITS,A,68.0,0.0,16.0,600.0,,,,,,,,,,,,PROGBITS,288.0,8.0,8.0,1,26,3,0,4,4,1,15,15,3,21,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1,23,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,152,60,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,121292,,52,32,3,40,16,13,PROGBITS,554248.0,16.0,NOBITS,215428.0,32.0,17238.0,0.0,PROGBITS,99364.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,67108.0,0.0,32.0,273.0,103681.0,137106.0,16.0,15.0,461.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1362,98,877,195,682,796,105,3,201,88,18,4,4,10,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,103584,,52,32,3,40,16,13,PROGBITS,0.0,16.0,NOBITS,156530.0,32.0,12624.0,0.0,PROGBITS,140388.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,87128.0,0.0,32.0,273.0,38231.0,75776.0,16.0,15.0,274.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,800,53,444,78,374,465,61,3,142,52,18,4,5,9,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 03 00 00 00 00 00 00 00 00,Intel 80386,52,1307592,,52,32,5,40,38,35,PROGBITS,9017430.0,16.0,NOBITS,1406088.0,32.0,86.0,1.0,PROGBITS,0.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,4.0,,,,,,,,,PROGBITS,56.0,4.0,PROGBITS,WA,4466.0,4.0,4.0,,,,,,,,PROGBITS,A,1249320.0,0.0,32.0,1089.0,1533991.0,624438.0,16.0,37.0,1626.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,6171,2042,4134,1562,1434,1839,2620,547,1533,539,418,22,31,365,383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,M,8
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,37720,,64,56,9,64,30,29,PROGBITS,133250.0,16.0,NOBITS,64.0,32.0,,,PROGBITS,22.0,8.0,DYNAMIC,1174.0,16.0,6.0,8.0,STRTAB,5955.0,DYNSYM,5718.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,82.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,2450.0,16.0,16.0,PROGBITS,A,5720.0,0.0,16.0,630.0,,,,,,,,,,,,PROGBITS,1298.0,8.0,8.0,1,69,1,0,4,6,1,63,61,0,62,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,3,1,24,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,520,52,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,9224,,64,56,9,64,29,28,PROGBITS,5208.0,16.0,NOBITS,72.0,8.0,,,PROGBITS,1124.0,32.0,DYNAMIC,1320.0,16.0,6.0,8.0,STRTAB,1848.0,DYNSYM,2358.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,86.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,1152.0,16.0,16.0,PROGBITS,A,1608.0,0.0,8.0,600.0,,,,,,,,,,,,PROGBITS,598.0,8.0,8.0,1,39,0,0,4,4,1,31,31,3,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,5,1,26,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,264,56,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,128648,,52,32,3,40,25,22,PROGBITS,287048.0,16.0,NOBITS,6.0,32.0,6168.0,0.0,PROGBITS,278.0,4.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,13202.0,0.0,32.0,0.0,22386.0,31080.0,16.0,24.0,184.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,498,45,273,54,206,258,56,3,74,23,21,4,8,9,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,1180472,,52,32,3,40,31,28,PROGBITS,9511315.0,32.0,NOBITS,2651272.0,32.0,17808.0,0.0,PROGBITS,159766.0,32.0,,,,,,,,,,,,,,PROGBITS,39.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,132.0,4.0,4.0,,,,,,,,PROGBITS,A,1061776.0,0.0,32.0,850.0,2307952.0,1073504.0,16.0,30.0,834.0,4.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,6635,3048,5113,730,1742,2239,3562,495,1288,319,130,23,19,88,474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,127516,,52,32,3,40,16,13,PROGBITS,481650.0,16.0,NOBITS,107497074.0,32.0,12564.0,0.0,PROGBITS,4982.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,282914.0,0.0,32.0,273.0,37655.0,74852.0,16.0,15.0,271.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,779,53,436,77,366,447,61,3,131,51,18,4,5,9,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,987728,,52,32,3,40,31,28,PROGBITS,7827991.0,32.0,NOBITS,2650642.0,32.0,0.0,0.0,PROGBITS,145032.0,32.0,,,,,,,,,,,,,,PROGBITS,39.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,132.0,4.0,4.0,,,,,,,,PROGBITS,A,591696.0,0.0,32.0,850.0,1545104.0,549490.0,16.0,30.0,798.0,4.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,5392,2358,4024,713,1361,1843,2751,374,1153,320,130,23,19,88,459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,8600,,64,56,9,64,28,27,PROGBITS,6534.0,16.0,NOBITS,86.0,16.0,,,PROGBITS,22.0,8.0,DYNAMIC,1152.0,16.0,6.0,8.0,STRTAB,832.0,DYNSYM,1608.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,100.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,598.0,16.0,16.0,PROGBITS,A,105.0,0.0,4.0,579.0,,,,,,,,,,,,PROGBITS,324.0,8.0,8.0,1,27,2,0,4,4,1,17,17,3,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1,23,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,152,64,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,553320,,52,32,5,40,28,25,PROGBITS,4397330.0,16.0,NOBITS,156562.0,32.0,4184.0,0.0,PROGBITS,10368.0,32.0,,,,,,,,,,,,,,PROGBITS,40.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,8.0,4.0,4.0,,,,,,,,PROGBITS,A,551286.0,0.0,32.0,660.0,209987.0,227364.0,16.0,27.0,914.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,2364,240,1591,870,873,1150,280,18,561,286,148,20,22,106,257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,29968,,64,56,9,64,29,28,PROGBITS,88208.0,16.0,NOBITS,360.0,32.0,,,PROGBITS,1284.0,32.0,DYNAMIC,1298.0,16.0,6.0,8.0,STRTAB,2169.0,DYNSYM,5682.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,100.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,2322.0,16.0,16.0,PROGBITS,A,13412.0,0.0,32.0,600.0,,,,,,,,,,,,PROGBITS,1138.0,8.0,8.0,1,68,2,0,4,4,1,58,58,3,63,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,4,1,25,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,480,64,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,1242568,,52,32,3,40,31,28,PROGBITS,9857299.0,32.0,NOBITS,2651474.0,32.0,18324.0,0.0,PROGBITS,160868.0,32.0,,,,,,,,,,,,,,PROGBITS,39.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,132.0,4.0,4.0,,,,,,,,PROGBITS,A,1054754.0,0.0,32.0,850.0,2381065.0,1114464.0,16.0,30.0,845.0,4.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,6885,3206,5329,737,1797,2305,3735,510,1318,323,130,23,19,88,485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,61988,,52,32,3,40,16,13,PROGBITS,292608.0,16.0,NOBITS,107497074.0,32.0,10392.0,0.0,PROGBITS,4484.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,38950.0,0.0,32.0,273.0,34627.0,70720.0,16.0,15.0,254.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,715,50,392,73,325,403,58,3,124,47,18,4,5,9,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,44484,,52,32,3,40,16,13,PROGBITS,,16.0,NOBITS,39204.0,32.0,9858.0,0.0,PROGBITS,1686.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,25746.0,0.0,32.0,273.0,30745.0,66112.0,16.0,15.0,241.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,640,46,344,72,281,345,54,3,109,46,18,4,5,9,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,97904,,52,32,8,40,37,34,NOBITS,148631.0,16.0,NOBITS,5928.0,32.0,23.0,1.0,NOBITS,8.0,4.0,NOBITS,0.0,8.0,0.0,4.0,NOBITS,16423.0,NOBITS,12822.0,16.0,0.0,1.0,4.0,NOBITS,37.0,4.0,,,,NOBITS,356.0,4.0,0.0,4.0,NOBITS,69.0,4.0,NOBITS,WA,36.0,4.0,4.0,NOBITS,25.0,NOBITS,AX,10514.0,4.0,16.0,NOBITS,A,29281.0,0.0,32.0,833.0,33109.0,26198.0,16.0,36.0,150.0,4.0,,,NOBITS,NOBITS,A,NOBITS,2.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,416,0,237,100,216,261,5,0,75,34,54,4,5,45,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,164,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,65568,,64,56,3,64,10,9,PROGBITS,341254.0,16.0,NOBITS,67844.0,32.0,,,PROGBITS,1874.0,16.0,,,,,,,,,,,,,,PROGBITS,20.0,1.0,,,,,,,,,PROGBITS,25.0,1.0,,,,,,,,,,,,,PROGBITS,A,16672.0,0.0,16.0,98.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,590776,,52,32,5,40,36,33,PROGBITS,4334852.0,16.0,NOBITS,98564.0,32.0,4184.0,0.0,PROGBITS,10368.0,32.0,,,,,,,,,,,,,,PROGBITS,40.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,8.0,4.0,4.0,,,,,,,,PROGBITS,A,553622.0,0.0,32.0,920.0,209284.0,226368.0,16.0,35.0,917.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,2340,235,1560,865,853,1128,275,18,560,287,148,20,22,106,255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,6664,,64,56,9,64,31,28,PROGBITS,1104.0,16.0,NOBITS,8.0,4.0,82.0,1.0,PROGBITS,22.0,8.0,DYNAMIC,1124.0,16.0,6.0,8.0,STRTAB,86.0,DYNSYM,114.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,40.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,50.0,16.0,16.0,PROGBITS,AM,4.0,4.0,4.0,616.0,1332.0,5718.0,24.0,30.0,47.0,8.0,,,,,,PROGBITS,50.0,8.0,8.0,1,3,0,0,1,1,1,1,1,0,1,2,0,0,4,69,0,13,16,9,17,5,0,12,8,13,4,5,4,4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,22,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,40,28,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,895568,,52,32,5,40,28,25,PROGBITS,6855044.0,32.0,NOBITS,210212.0,32.0,13584.0,0.0,PROGBITS,20996.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1115778.0,0.0,32.0,660.0,1397586.0,534880.0,16.0,27.0,1236.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,5185,1840,3984,1166,1539,1831,2098,227,866,373,245,26,31,188,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,49356,,52,32,3,40,10,9,PROGBITS,279440.0,16.0,NOBITS,5480.0,32.0,,,PROGBITS,264.0,4.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,10564.0,0.0,32.0,98.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0
